"register","field","rule","severity","reads","message"
"C110","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"C110","","REGRA_EXISTE_COD_INF_V2","6","",""
"C112","COD_AUT","REGRA_OBRIGATORIO_COD_AUT","2","NUM_DA","Obrigatório, se o número do documento de arrecadação não for preenchido."
"C112","VL_DA","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"C112","DT_VCTO","REGRA_DATA_VALIDA_A4E5V1","0","",""
"C112","DT_VCTO","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"C112","DT_PGTO","REGRA_DATA_VALIDA_A4E5V1","0","",""
"C112","DT_PGTO","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"C113","","REGRA_EXISTE_COD_PART_V2","6","",""
"C113","","REGRA_DUPLICIDADE_NO_REGISTRO_C113_EMISSAO_PROPRIA","6","",""
"C113","","REGRA_DUPLICIDADE_NO_REGISTRO_C113_EMISSAO_TERCEIROS","6","",""
"C113","","REGRA_DATA_MENOR_IGUAL_DT_DOC_C100_C113","6","",""
"C113","IND_EMIT","REGRA_IND_EMIT","2","IND_OPER","Documento fiscal emitido por terceiros deverá ter indicador de operação = Zero (entradas)."
"C113","CHV_DOCE","REGRA_OBRIGATORIO_CHV_NFE_CTE_A13E1V2","2","COD_MOD;IND_EMIT",""
"C113","CHV_DOCE","REGRA_PREENCHER_CHV_NFE_CTE_A13E1V2","2","COD_MOD",""
"C113","CHV_DOCE","REGRA_VALIDA_CHV_NFE_CTE","2","",""
"C113","CHV_DOCE","REGRA_VALIDA_CNPJ_NFE_14001_V1","2","",""
"C113","CHV_DOCE","REGRA_VALIDA_UF_NFE_CTE_V2","2","",""
"C113","","REGRA_COMPARA_CNPJ_DOCE_PARTICIPANTE_12001_V6","6","",""
"C113","CHV_DOCE","REGRA_COMPARA_NUM_DOC_NFE_CTE","2","NUM_DOC",""
"C113","CHV_DOCE","REGRA_COMPARA_CODIGO_MODELO","2","","O modelo da chave do documento eletrônico não confere com o modelo do documento."
"C113","","REGRA_VALIDA_SERIE_CHAVE","2","","O campo série que compõe a chave do documento fiscal eletrônico deverá ser igual ao campo Série informado no registro.##MSG_VALIDA_SERIE_CHAVE_RESUMO"
"C113","COD_PART","REGRA_OBRIGATORIO_COD_PART_14002_V1","2","COD_MOD",""
"C113","NUM_DOC","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"C113","DT_DOC","REGRA_DATA_VALIDA_A4E5V1","0","",""
"C113","DT_DOC","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"C114","ECF_CX","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"C114","NUM_DOC","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"C114","DT_DOC","REGRA_DATA_VALIDA_A4E5V1","0","",""
"C114","DT_DOC","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"C115","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"C115","IE_COL","REGRA_VALIDA_IE_COD_MUN_COL_V2","2","COD_MUN_COL",""
"C115","IE_ENTG","REGRA_VALIDA_IE_COD_MUN_ENTG_V2","2","COD_MUN_ENTG",""
"C115","CNPJ_COL","REGRA_DIGITO_CNPJ","1","",""
"C115","CPF_COL","REGRA_DIGITO_CPF","1","",""
"C115","CNPJ_ENTG","REGRA_DIGITO_CNPJ","1","",""
"C115","CPF_ENTG","REGRA_DIGITO_CPF","1","",""
"C116","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"C116","CHV_CFE","REGRA_VALIDA_CHV_NFE_CTE","2","",""
"C116","CHV_CFE","REGRA_COMPARA_CNPJ_CFE","2","","O CNPJ da chave da CF-e não confere com o CNPJ do informante do arquivo."
"C116","CHV_CFE","REGRA_COMPARA_UF_CFE","2","","A UF informada na chave da CF-e não confere com a UF do informante do arquivo."
"C116","","REGRA_COMPARA_COD_MOD_DFE","2","","O modelo do documento da chave do documento eletrônico não confere com o modelo informado no documento fiscal."
"C116","","REGRA_COMPARA_SERIE_SAT_CFE","2","","O Número de série do SAT da chave do documento eletrônico não confere com o Número de série do SAT informado no documento fiscal."
"C116","","REGRA_COMPARA_NUMERO_CFE","2","","O Número do CF-e da chave do documento eletrônico não confere com o Número do Cupom Fiscal Eletrônico informado no documento fiscal."
"C116","","REGRA_COMPARA_MES_ANO_DFE","2","","A informação ano/mês do documento que compõe a chave do documento eletrônico não confere com a data do documento fiscal."
"C116","NUM_CFE","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"C116","DT_DOC","REGRA_DATA_VALIDA_A4E5V1","0","",""
"C116","DT_DOC","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"C120","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"C130","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"C140","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"C140","","REGRA_QTD_PARC_C140","6","","A quantidade informada de parcelas deve ser igual ao total de ocorrências dos Registros C141."
"C141","","REGRA_DATA_MAIOR_IGUAL_DT_DOC_C100","6","","Data inválida. Informar data maior ou igual à data de emissão do documento fiscal do ""Registro C100""."
"C141","DT_VCTO","REGRA_DATA_VALIDA_A4E5V1","0","",""
"C141","DT_VCTO","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"C160","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"C160","","REGRA_EXISTE_COD_PART_V2","6","",""
"C165","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"C165","","REGRA_EXISTE_COD_PART_V2","6","",""
"C165","CPF","REGRA_DIGITO_CPF","1","",""
"C170","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"C170","","REGRA_EXISTE_COD_NAT_V2","6","",""
"C170","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"C170","","REGRA_EXISTE_UNID_V2","6","",""
"C170","","REGRA_CFOP_C100","6","","CFOP inválido. Utilizar CFOP com primeiro caracter = 1, 2 ou 3, quando for operação de entrada, e CFOP com primeiro caracter = 5, 6 ou 7, quando for operação de saída."
"C170","","REGRA_CST_ICMS_CAMPOS_ICMS_C170","6","",""
"C170","","REGRA_CST_ICMS_CAMPOS_ST_COM_COD_SIT_C170","6","",""
"C170","","REGRA_CST_ICMS_CAMPOS_ICMS_C170_V3","2","",""
"C170","","REGRA_CST_ICMS_CAMPOS_ST_COM_COD_SIT_C170_V2","2","",""
"C170","","REGRA_ALIQ_ICMS_C170","6","","Se os dois últimos dígitos do CST_ICMS = 00, 10, 20, ou 70, preencher com valor maior que Zero o campo: ALIQ_ICMS."
"C170","","REGRA_VALIDA_CST_IPI","2","CFOP","Para as operações de entrada, CFOP iniciando por 1, 2 ou 3, o CST_IPI deve ser menor que 50. Para as operações de saída, CFOP iniciando por 5, 6 ou 7, o CST_IPI deve ser maior ou igual a 50."
"C170","","REGRA_MAIOR_ZERO_CONDICAO_COD_SIT","2","",""
"C170","","REGRA_COMPLEMENTO_NFE_EMITIDA_15001_V1_C176_C177_C180_C181","6","",""
"C170","","REGRA_VALIDA_UNID_CONVERSAO_17001_V1","6","",""
"C170","NUM_ITEM","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"C170","VL_BC_ICMS","REGRA_VALIDA_CST_VL_BC_ICMS_C170","1","","Se o campo IND_OPER do registro C100 for igual a 0(zero) e se os dois últimos caracteres do CST_ICMS forem 02, 15, 53 ou 61, o campo VL_BC_ICMS deve ser igual a 0(zero)."
"C170","ALIQ_ICMS","REGRA_VALIDA_CST_ALIQ_ICMS_C170","1","","Se o campo IND_OPER do registro C100 for igual a 0(zero) e se os dois últimos caracteres do CST_ICMS forem 02 ou 15, o campo ALIQ_ICMS deve ser maior que 0 (zero). Se os dois últimos caracteres do CST_ICMS forem 53, o campo ALIQ_ICMS poderá ser maior ou igual a 0 (zero). Se os dois últimos caracteres do CST_ICMS forem 61, o campo ALIQ_ICMS deverá ser igual a 0 (zero).) - ADVERTÊNCIA"
"C170","ALIQ_ICMS","REGRA_ALIQ_MENOR_1000","1","","O valor informado para o campo deverá ser menor ou igual a 999."
"C170","VL_BC_ICMS_ST","REGRA_VALIDA_CST_VL_BC_ICMS_ST_C170","1","","Se o campo IND_OPER do registro C100 for igual a 0(zero) e se os dois últimos caracteres do CST_ICMS forem 02, 15, 53 ou 61, o campo VL_BC_ICMS_ST deve ser igual a 0(zero)."
"C170","ALIQ_ST","REGRA_VALIDA_CST_ALIQ_ST_C170","1","","Se o campo IND_OPER do registro C100 for igual a 0(zero) e se os dois últimos caracteres do CST_ICMS forem 02, ou 61, o campo ALIQ_ST deve ser igual a 0(zero). Se os dois últimos caracteres do CST_ICMS forem 15, o campo ALIQ_ST deve ser maior que 0(zero). E se os forem 53, o campo ALIQ_ST deverá ser maior ou igual a zero."
"C170","ALIQ_ST","REGRA_ALIQ_MENOR_1000","1","","O valor informado para o campo deverá ser menor ou igual a 999."
"C170","ALIQ_IPI","REGRA_ALIQ_MENOR_1000","1","","O valor informado para o campo deverá ser menor ou igual a 999."
"C170","ALIQ_PIS_PERC","REGRA_ALIQ_MENOR_1000","1","","O valor informado para o campo deverá ser menor ou igual a 999."
"C170","ALIQ_COFINS_PERC","REGRA_ALIQ_MENOR_1000","1","","O valor informado para o campo deverá ser menor ou igual a 999."
"C171","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"C171","QTDE","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"C172","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"C172","ALIQ_ISSQN","REGRA_ALIQ_MENOR_1000","1","","O valor informado para o campo deverá ser menor ou igual a 999."
"C173","DT_FAB","REGRA_DATA_VALIDA_A4E5V1","0","",""
"C173","DT_FAB","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"C173","DT_VAL","REGRA_DATA_VALIDA_A4E5V1","0","",""
"C173","DT_VAL","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"C173","VL_TAB_MAX","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"C174","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"C175","CNPJ","REGRA_OBRIGATORIO_CNPJ","2","IND_VEIC_OPER","Obrigatório, se o Indicador do tipo da operação com veículo for = 1 (Faturamento direto)."
"C175","CNPJ","REGRA_DIGITO_CNPJ","1","",""
"C176","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"C176","","REGRA_EXISTE_COD_PART_V2","6","",""
"C176","CHAVE_NFE_ULT_E","REGRA_OBRIGATORIO_CHV_NFE_CTE_A13E1V2","2","COD_MOD_ULT_E;IND_EMIT",""
"C176","CHAVE_NFE_ULT_E","REGRA_PREENCHER_CHV_NFE_CTE_A13E1V2","2","COD_MOD_ULT_E",""
"C176","CHAVE_NFE_ULT_E","REGRA_COMPARA_NUM_DOC_NFE_CTE","2","NUM_DOC_ULT_E",""
"C176","CHAVE_NFE_ULT_E","REGRA_COMPARA_CODIGO_MODELO","2","","O modelo da chave do documento eletrônico não confere com o modelo do documento."
"C176","","REGRA_DATA_MENOR_IGUAL_DT_DOC_C100_C176","6","",""
"C176","","REGRA_DOC_C176","6","","O documento informado no registro C176 deverá ser diferente do documento informado no registro C100 (Pai)."
"C176","","REGRA_COMPARA_CNPJ_NFE_PARTICIPANTE_CHAVE_NFE_ULT_E_V3","6","","O CNPJ/CPF da chave do documento eletrônico relativo à última entrada não confere com o CNPJ/CPF do participante informado relativo à última entrada."
"C176","","REGRA_COMPARA_CNPJ_NFE_PARTICIPANTE_CHAVE_NFE_RET_12001_V1","6","","O CNPJ/CPF da chave do documento eletrônico em que houve a retenção não confere com o CNPJ/CPF do participante informado em que houve a retenção do ICMS ST."
"C176","NUM_DOC_ULT_E","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"C176","DT_ULT_E","REGRA_DATA_VALIDA_A4E5V1","0","",""
"C176","QUANT_ULT_E","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"C176","VL_UNIT_ULT_E","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"C176","VL_UNIT_BC_ST","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"C176","CHAVE_NFE_ULT_E","REGRA_VALIDA_CHV_NFE_CTE","1","",""
"C176","NUM_ITEM_ULT_E","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"C176","VL_UNIT_LIMITE_BC_ICMS_ULT_E","REGRA_VALIDA_VL_UNIT_LIMITE_BC_ULT_E_V3","1","VL_UNIT_BC_ST;VL_UNIT_BC_ICMS_ULT_E",""
"C176","VL_UNIT_ICMS_ULT_E","REGRA_VALIDA_UNIT_ICMS_ULT_E","1","ALIQ_ICMS_ULT_E;VL_UNIT_LIMITE_BC_ICMS_ULT_E",""
"C176","ALIQ_ST_ULT_E","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"C176","VL_UNIT_RES","REGRA_VALIDA_VL_UNIT_RES","1","ALIQ_ST_ULT_E;VL_UNIT_BC_ST;VL_UNIT_ICMS_ULT_E","O valor informado deve a multiplicação dos campos VL_UNIT_BC_ST e ALIQ_ST_ULT_E, subtraindo, deste resultado, o campo VL_UNIT_ICMS_ULT_E."
"C176","CHAVE_NFE_RET","REGRA_SOMENTE_PREENCHER_COD_RESP_RET","1","COD_RESP_RET","Este campo somente pode ser informado quando COD_RESP_RET for igual a 2."
"C176","CHAVE_NFE_RET","REGRA_NAO_INFORMAR_SE_CHV","1","COD_PART_NFE_RET;SER_NFE_RET;NUM_NFE_RET","Os campos COD_PART_NFE_RET, SER_NFE_RET e NUM_NFE_RET não podem ser informados quando CHAVE_NFE_RET for preenchido.."
"C176","CHAVE_NFE_RET","REGRA_VALIDA_CHV_NFE_CTE","1","",""
"C176","COD_PART_NFE_RET","REGRA_SOMENTE_PREENCHER_COD_RESP_RET","1","COD_RESP_RET","Este campo somente pode ser informado quando COD_RESP_RET for igual a 2."
"C176","SER_NFE_RET","REGRA_OBRIGATORIO_SE_COD_PART_NFE_RET","1","COD_PART_NFE_RET",""
"C176","NUM_NFE_RET","REGRA_OBRIGATORIO_SE_COD_PART_NFE_RET","1","COD_PART_NFE_RET",""
"C176","ITEM_NFE_RET","REGRA_OBRIGATORIO_ITEM_NFE_RET","1","CHAVE_NFE_RET;COD_PART_NFE_RET","Campo obrigatório se o campo CHAVE_NFE_RET ou COD_PART_RET estiver preenchido."
"C177","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"C178","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"C179","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"C180","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"C180","","REGRA_EXISTE_UNID_V2","6","",""
"C180","","REGRA_NAO_INFORMAR_REGISTRO_C180","6","",""
"C180","","REGRA_UNID_DIF_0200","6","","A unidade utilizada no registro é diferente da unidade cadastrada no item. Obrigatório informar registro de conversão (0220)."
"C180","QUANT_CONV","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"C181","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"C181","","REGRA_CHAVE_REGISTRO_C181_COD_MOD_SAIDA","6","",""
"C181","","REGRA_OBRIGATORIO_1255_POR_COD_MOT_REST_COMPL","6","",""
"C181","","REGRA_UNID_DIF_0200","6","","A unidade utilizada no registro é diferente da unidade cadastrada no item. Obrigatório informar registro de conversão (0220)."
"C181","","REGRA_EXISTE_COD_MOD","3","","Modelo inválido. Utilizar código da ""Tabela de Documentos Fiscais do ICMS""."
"C181","","REGRA_EXISTE_UNID_V2","6","",""
"C181","","REGRA_PREENCHIMENTO_E_OBRIGACAO_POR_COD_MOD_SAIDA_C181","2","",""
"C181","COD_MOT_REST_COMPL","REGRA_VALIDA_COD_MOT_RESP_COMPL_5","1","",""
"C181","QUANT_CONV","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"C181","CHV_DFE_SAIDA","REGRA_VALIDA_CHV_NFE_CTE","1","",""
"C181","DT_DOC_SAIDA","REGRA_DATA_VALIDA_A4E5V1","0","",""
"C181","DT_DOC_SAIDA","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"C181","DT_DOC_SAIDA","REGRA_DATA_MENOR_IGUAL_DT_FIN_0000","1","","Data inválida. Informar data menor ou igual à data final do ""Registro 0000""."
"C181","VL_UNIT_ICMS_ST_CONV_REST","REGRA_CALCULA_VL_UNIT_ICMS_ST_CONV_REST","1","",""
"C181","VL_UNIT_ICMS_ST_CONV_COMPL","REGRA_CALCULA_VL_UNIT_ICMS_ST_CONV_COMPL","1","",""
"C185","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"C185","","REGRA_OBRIGATORIO_1255_POR_COD_MOT_REST_COMPL","6","",""
"C185","","REGRA_UNID_DIF_0200","6","","A unidade utilizada no registro é diferente da unidade cadastrada no item. Obrigatório informar registro de conversão (0220)."
"C185","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"C185","","REGRA_EXISTE_UNID_V2","6","",""
"C185","CFOP","REGRA_CFOP_SAIDA_AMPLO","2","","CFOP inválido. Utilizar CFOP com primeiro caracter = 5, 6 ou 7."
"C185","","REGRA_NAO_INFORMAR_REGISTRO_C185","6","",""
"C185","COD_MOT_REST_COMPL","REGRA_VALIDA_COD_MOT_RESP_COMPL_0","1","",""
"C185","QUANT_CONV","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"C185","VL_UNIT_ICMS_ST_CONV_REST","REGRA_VALIDA_VL_UNIT_ICMS_ST_CONV_REST_C185_V2","1","",""
"C185","VL_UNIT_ICMS_ST_CONV_COMPL","REGRA_VALIDA_VL_UNIT_ICMS_ST_CONV_COMPL_C185_19001_V1","1","",""
"C186","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"C186","","REGRA_PREENCHIMENTO_E_OBRIGACAO_POR_COD_MOD_ENTRADA_C186","2","",""
"C186","","REGRA_CHAVE_REGISTRO_C186_COD_MOD_ENTRADA","6","",""
"C186","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"C186","COD_MOT_REST_COMPL","REGRA_VALIDA_COD_MOT_RESP_COMPL_4","1","",""
"C186","QUANT_CONV","REGRA_MAIOR_ZERO","1","","Valor informado deve ser maior que Zero."
"C186","CHV_DFE_ENTRADA","REGRA_VALIDA_CHV_NFE_CTE","1","",""
"C186","DT_DOC_ENTRADA","REGRA_DATA_MINIMA_DOC_FISCAL","1","","A data deverá ser maior ou igual a 01/01/2000."
"C186","DT_DOC_ENTRADA","REGRA_DATA_MENOR_IGUAL_DT_FIN_0000","1","","Data inválida. Informar data menor ou igual à data final do ""Registro 0000""."
"C186","DT_DOC_ENTRADA","REGRA_DATA_VALIDA_A4E5V1","0","",""
"C190","","REGRA_EXISTE_COD_OBS_V2","6","",""
"C190","","REGRA_CFOP_C100","6","","CFOP inválido. Utilizar CFOP com primeiro caracter = 1, 2 ou 3, quando for operação de entrada, e CFOP com primeiro caracter = 5, 6 ou 7, quando for operação de saída."
"C190","","REGRA_VL_ICMS_NO_REGISTRO_ITEM","6","","Campo inválido. O valor do ICMS deve ser igual à soma dos valores de ICMS dos respectivos registros de itens para a combinação CST_ICMS+CFOP+ALIQ_ICMS."
"C190","","REGRA_VL_ICMS_ST_NO_REGISTRO_ITEM","6","","Campo inválido. O valor do ICMS deve ser igual à soma dos valores de ICMS dos respectivos registros de itens para a combinação CST_ICMS+CFOP+ALIQ_ST."
"C190","","REGRA_VL_BC_ICMS_NO_REGISTRO_ITEM","6","","Campo inválido. A base de cálculo do ICMS deve ser igual à soma das bases de cálculos dos respectivos registros de itens para a combinação CST_ICMS+CFOP+ALIQ_ICMS."
"C190","","REGRA_VL_BC_ICMS_ST_NO_REGISTRO_ITEM","6","","Campo inválido. A base de cálculo do ICMS_ST deve ser igual à soma das bases de cálculos dos respectivos registros de itens para a combinação CST_ICMS+CFOP+ALIQ_ICMS_ST."
"C190","","REGRA_CHAVE_EXISTE_NO_REGISTRO_ITEM_A8E1V1","6","",""
"C190","","REGRA_CST_ICMS_RED_BC_COM_COD_SIT_C190","6","",""
"C190","","REGRA_CST_ICMS_CAMPOS_ICMS_C190","2","","Para as operações de saída, IND_OPER igual a 1; se os dois últimos dígitos do campo CST_ICMS forem iguais a 02 ou 15, então o valor do campo VL_ICMS deve ser zero e o valor do campo ALIQ_ICMS deverá ser maior que 0 (zero); se os dois últimos dígitos do campo CST_ICMS forem iguais a 53, então o valor do campo ALIQ_ICMS deverá ser maior que 0 (zero); se os dois últimos dígitos do campo CST_ICMS forem iguais a 61, então os valores dos campos ALIQ_ICMS e VL_ICMS deverão ser iguais a 0 (zero).##MSG_CST_ICMS_CAMPOS_ICMS_C190_RESUMO"
"C190","","REGRA_CFOP_NFCE","6","","CFOP inválido. O primeiro caractere do CFOP deve ser igual a '5'."
"C190","ALIQ_ICMS","REGRA_ALIQ_MENOR_1000","1","","O valor informado para o campo deverá ser menor ou igual a 999."
"C190","VL_BC_ICMS","REGRA_VALIDA_CST_VL_BC_ICMS_C190","1","","Para as operações com CST 02, 15, 53 ou 61, o valor deve ser 0 (zero)."
"C190","VL_BC_ICMS_ST","REGRA_VALIDA_CST_VL_BC_ICMS_ST_C190","1","","Para as operações com CST 02, 15, 53 ou 61, o valor deve ser 0 (zero)."
"C190","VL_ICMS_ST","REGRA_VALIDA_CST_VL_ICMS_ST_C190","1","","Nas operações de saída, campo 03 (CFOP) iniciado em 5, 6 ou 7, se o valor do campo 02 (CST_ICMS) for  61, o valor constante neste campo deve ser zero."
"C191","","REGRA_OBRIGATORIO_VALOR_C191","2","","Para que o registro seja informado, pelo menos um dos campos VL_FCP_OP, VL_FCP_ST ou VL_FCP_RET deve ser informado"
"C191","","REGRA_PREENCHER_VL_FCP_OP","6","","O campo somente pode ser preenchido se o campo CST_ICMS do seu registro pai C190 possuir valor igual x00, x10, x20, x51, x70 ou x90"
"C191","","REGRA_PREENCHER_VL_FCP_ST","6","","O campo somente pode ser preenchido se o campo CST_ICMS do seu registro pai C190 possuir valor igual x10, x30, x70, x90, 201, 202, 203 ou 900"
"C191","","REGRA_PREENCHER_VL_FCP_RET","6","","O campo somente pode ser preenchido se o campo CST_ICMS do seu registro pai C190 possuir valor igual x60 ou 500."
"C191","","REGRA_VALORES_FCP_C191","6","",""
"C195","","REGRA_EXISTE_COD_OBS_V2","6","",""
"C197","","REGRA_EXISTE_COD_ITEM_V2","6","",""
"C197","","REGRA_ITEM_INFORMADO_13001_V1","6","",""
"C197","VL_BC_ICMS","REGRA_VL_C197","2","ALIQ_ICMS;VL_ICMS;VL_OUTROS","Se preenchido este registro, pelo menos um dos campos: VL_BC_ICMS, ALIQ_ICMS, VL_ICMS, VL_OUTROS deve ser maior que ZERO."
"C197","ALIQ_ICMS","REGRA_ALIQ_MENOR_1000","1","","O valor informado para o campo deverá ser menor ou igual a 999."
"C300","","REGRA_REGISTRO_OBRIGATORIO_15001_V1","obrigatoriedade","",""
"C300","","REGRA_REGISTRO_OBRIGATORIO_C320","6","",""
"C300","","REGRA_DUPLICIDADE_NO_REGISTRO_C300_A9E1V1","6","",""
