"register","index","code","type","required","length","xsd_type","decimal","spec_type","spec_required","desc"
"M505","4","VL_BC_COFINS_TOT","float","","","","2","N","","Valor Total da Base de Cálculo escriturada nos documentos e operações (Blocos “A”, “C”, “D” e “F”), referente ao CST_COFINS informado no Campo 03"
"M505","5","VL_BC_COFINS_CUM","float","","","","2","N","","Parcela do Valor Total da Base de Cálculo informada no Campo 04, vinculada a receitas com incidência cumulativa. Campo de preenchimento específico para a pessoa jurídica sujeita ao regime cumulativo e não-cumulativo da contribuição (COD_INC_TRIB = 3 do Registro 0110)"
"M505","6","VL_BC_COFINS_NC","float","","","","2","N","","Valor Total da Base de Cálculo do Crédito, vinculada a receitas com incidência não-cumulativa (Campo 04 - Campo 05)"
"M505","7","VL_BC_COFINS","float","","","","2","N","","Valor da Base de Cálculo do Crédito, vinculada ao tipo de Crédito escriturado em M500."
"M505","8","QUANT_BC_COFINS_TOT","float","","","","3","N","","Quantidade Total da Base de Cálculo do Crédito apurado em Unidade de Medida de Produto, escriturada nos documentos e operações (Bloco “C”), referente ao CST_COFINS informado no Campo 03"
"M505","9","QUANT_BC_COFINS","float","","","","3","N","","Parcela da base de cálculo do crédito em quantidade (campo 08) vinculada ao tipo de crédito escriturado em M500."
"M505","10","DESC_CRED","char","","060","","","C","","Descrição do crédito"
"M510","2","IND_AJ","char","True","001*","","","C","O","Indicador do tipo de ajuste."
"M510","3","VL_AJ","float","True","","","2","N","O","Valor do ajuste"
"M510","4","COD_AJ","char","True","002*","","","C","O","Código do ajuste, conforme a Tabela indicada no item 4.3.8."
"M510","5","NUM_DOC","char","","","","","C","","Número do documento / processo / declaração ao qual o ajuste está vinculado, se houver"
"M510","6","DESCR_AJ","char","","","","","C","","Descrição resumida do ajuste."
"M510","7","DT_REF","date","","008*","","","D","","Data de referência do ajuste (ddmmaaaa)"
"M515","2","DET_VALOR_AJ","float","True","","","2","N","O","Detalhamento do valor do crédito reduzido ou acrescido, informado no Campo 03 (VL_AJ) do registro M510"
"M515","3","CST_COFINS","char","","002*","numeric_code","","N","","Código de Situação Tributária referente à operação detalhada neste registro"
"M515","4","DET_BC_CRED","float","","","","3","N","","Detalhamento da base de cálculo geradora de ajuste de crédito"
"M515","5","DET_ALIQ","float","","008","","4","N","","Detalhamento da alíquota a que se refere o ajuste de crédito"
"M515","6","DT_OPER_AJ","date","True","008*","","","D","O","Data da operação a que se refere o ajuste informado neste registro"
"M515","7","DESC_AJ","char","","255","","","C","","Descrição da(s) operação(ões) a que se refere o valor informado no Campo 02 (DET_VALOR_AJ)"
"M515","8","COD_CTA","char","","255","","","C","","Código da conta contábil debitada/creditada"
"M515","9","INFO_COMPL","char","","255","","","C","","Informação complementar"
"M600","2","VL_TOT_CONT_NC_PER","float","True","","","2","N","O","Valor Total da Contribuição Não Cumulativa do Período  (recuperado do campo 13 do Registro M610, quando o campo COD_CONT for igual a 01, 02, 03, 04, 32 e 71)"
"M600","3","VL_TOT_CRED_DESC","float","True","","","2","N","O","Valor do Crédito Descontado, Apurado no Próprio Período da Escrituração (recuperado do campo 14 do Registro M500)"
"M600","4","VL_TOT_CRED_DESC_ANT","float","True","","","2","N","O","Valor do Crédito Descontado, Apurado em Período de Apuração Anterior (recuperado do campo 13 do Registro 1500)"
"M600","5","VL_TOT_CONT_NC_DEV","float","True","","","2","N","O","Valor Total da Contribuição Não Cumulativa Devida (02  03  04)"
"M600","6","VL_RET_NC","float","True","","","2","N","O","Valor Retido na Fonte Deduzido no Período (Não Cumulativo)"
"M600","7","VL_OUT_DED_NC","float","True","","","2","N","O","Outras Deduções do Regime Não Cumulativo no Período"
"M600","8","VL_CONT_NC_REC","float","True","","","2","N","O","Valor da Contribuição Não Cumulativa a Recolher/Pagar (05  06  07)"
"M600","9","VL_TOT_CONT_CUM_PER","float","True","","","2","N","O","Valor Total da Contribuição Cumulativa  do Período (recuperado do campo 13 do Registro M610, quando o campo COD_CONT for igual a 31, 32, 51, 52, 53, 54 e 72)"
"M600","10","VL_RET_CUM","float","True","","","2","N","O","Valor Retido na Fonte Deduzido no Período (Cumulativo)"
"M600","11","VL_OUT_DED_CUM","float","True","","","2","N","O","Outras Deduções do Regime Cumulativo no Período"
"M600","12","VL_CONT_CUM_REC","float","True","","","2","N","O","Valor da Contribuição Cumulativa a Recolher/Pagar (09  10  11)"
"M600","13","VL_TOT_CONT_REC","float","True","","","2","N","O","Valor Total da Contribuição  a Recolher/Pagar no Período (08 + 12)"
"M605","2","NUM_CAMPO","char","True","002*","","","C","O","Informar o número do campo do registro M600"
"M605","3","COD_REC","char","True","006","","","C","O","Informar o Código da Receita referente à contribuição a recolher, detalhada neste registro"
"M605","4","VL_DEBITO","float","True","","","2","N","O","Valor do Débito correspondente à contribuição a recolher, detalhada neste registro"
"M610","2","COD_CONT","char","True","002","","","C","O","Código da contribuição social apurada no período, conforme a Tabela 4.3.5."
"M610","3","VL_REC_BRT","float","True","","","2","N","O","Valor da Receita Bruta"
"M610","4","VL_BC_CONT","float","True","","","2","N","O","Valor da Base de Cálculo da Contribuição"
"M610","5","VL_AJUS_ACRES_BC","float","True","","","2","N","O","Valor do total dos ajustes de acréscimo da base de cálculo da contribuição a que se refere o Campo 04"
"M610","6","VL_AJUS_REDUC_BC","float","True","","","2","N","O","Valor do total dos ajustes de redução da base de cálculo da contribuição a que se refere o Campo 04"
"M610","7","VL_BC_CONT_AJUS","float","True","","","2","N","O","Valor da Base de Cálculo da Contribuição, após os ajustes (Campo 07 = Campo 04 + Campo 05 - Campo 06)"
"M610","8","ALIQ_COFINS","float","","008","","4","N","","Alíquota do COFINS (em percentual)"
"M610","9","QUANT_BC_COFINS","float","","","","3","N","","Base de cálculo em quantidade COFINS"
"M610","10","ALIQ_COFINS_QUANT","float","","","","4","N","","Alíquota do COFINS (em reais)"
"M610","11","VL_CONT_APUR","float","True","","","2","N","O","Valor total da contribuição social apurada"
"M610","12","VL_AJUS_ACRES","float","True","","","2","N","O","Valor total dos ajustes de acréscimo"
"M610","13","VL_AJUS_REDUC","float","True","","","2","N","O","Valor total dos ajustes de redução"
"M610","14","VL_CONT_DIFER","float","","","","2","N","","Valor total da contribuição a diferir no período"
"M610","15","VL_CONT_DIFER_ANT","float","","","","2","N","","Valor da contribuição diferida em períodos anteriores"
"M610","16","VL_CONT_PER","float","True","","","2","N","O","Valor Total da Contribuição  do Período (11 + 12 - 13 - 14 + 15)"
"M611","2","IND_TIP_COOP","char","True","002*","numeric_code","","N","O","Indicador do Tipo de 1ociedade Cooperativa."
"M611","3","VL_BC_CONT_ANT_EXC_COOP","float","True","","","2","N","O","Valor da Base de Cálculo da Contribuição, conforme Registros escriturados nos Blocos A, C, D e F, antes das Exclusões das Cooperativas"
"M611","4","VL_EXC_COOP_GER","float","","","","2","N","","Valor de Exclusão Especifica das Cooperativas em Geral, decorrente das 1obras Apuradas na DRE, destinadas a constituição do Fundo de Reserva e do FATE1."
"M611","5","VL_EXC_ESP_COOP","float","","","","2","N","","Valor das Exclusões da Base de Cálculo Especifica do Tipo da 1ociedade Cooperativa, conforme Campo 02 (I0D_TIP_COOP)"
"M611","6","VL_BC_CONT","float","True","","","2","N","O","Valor da Base de Cálculo, Após as Exclusões Especificas da Sociedade Cooperativa (03 - 04 - 05) - Transportar para M610"
"M615","2","IND_AJ_BC","char","True","001*","","","C","O","Indicador do tipo de ajuste da base de cálculo"
"M615","3","VL_AJ_BC","float","True","","","2","N","O","Valor do ajuste da base de cálculo"
"M615","4","COD_AJ_BC","char","True","002*","","","C","O","Código do ajuste da base de cálculo, conforme a Tabela indicada no item 4.3.18"
"M615","5","NUM_DOC","char","","","","","C","","Número do processo, documento ou ato concessório ao qual o ajuste está vinculado, se houver"
"M615","6","DESCR_AJ_BC","char","","","","","C","","Descrição resumida do ajuste na base de cálculo"
"M615","7","DT_REF","date","","008*","","","D","","Data de referência do ajuste (ddmmaaaa)"
"M615","8","COD_CTA","char","","255","","","C","","Código da conta analítica contábil debitada/creditada"
"M615","9","CNPJ","char","","014*","numeric_code","","N","","CNPJ do estabelecimento a que se refere o ajuste"
"M615","10","INFO_COMPL","char","","","","","C","","Informação complementar"
"M620","2","IND_AJ","char","True","001*","","","C","O","Indicador do tipo de ajuste."
"M620","3","VL_AJ","float","True","","","2","N","O","Valor do ajuste"
"M620","4","COD_AJ","char","True","002*","","","C","O","Código do ajuste, conforme a Tabela indicada no item 4.3.8."
"M620","5","NUM_DOC","char","","","","","C","","Número do documento / processo / declaração ao qual o ajuste está vinculado, se houver"
"M620","6","DESCR_AJ","char","","","","","C","","Descrição resumida do ajuste."
"M620","7","DT_REF","date","","008*","","","D","","Data de referência do ajuste (ddmmaaaa)"
"M625","2","DET_VALOR_AJ","float","True","","","2","N","O","Detalhamento do valor da contribuição reduzida ou acrescida,informado no Campo 03 (VL_AJ) do registro M620"
"M625","3","CST_COFINS","char","","002*","numeric_code","","N","","Código de Situação Tributária referente à operação detalhada neste registro"
"M625","4","DET_BC_CRED","float","","","","3","N","","Detalhamento da base de cálculo geradora de ajuste de contribuição"
"M625","5","DET_ALIQ","float","","008","","4","N","","Detalhamento da alíquota a que se refere o ajuste de contribuição"
"M625","6","DT_OPER_AJ","date","True","008*","","","D","O","Data da operação a que se refere o ajuste informado neste registro"
"M625","7","DESC_AJ","char","","255","","","C","","Descrição da(s) operação(ões) a que se refere o valor informado no Campo 02 (DET_VALOR_AJ)"
"M625","8","COD_CTA","char","","255","","","C","","Código da conta contábil debitada/creditada"
"M625","9","INFO_COMPL","char","","255","","","C","","Informação complementar"
"M630","2","CNPJ","char","True","014*","numeric_code","","N","O","CNPJ da pessoa jurídica de direito público, empresa pública, sociedade de economia mista ou suas subsidiárias."
"M630","3","VL_VEND","float","True","","","2","N","O","Valor Total das vendas no período"
"M630","4","VL_NAO_RECEB","float","True","","","2","N","O","Valor Total não recebido no período"
"M630","5","VL_CONT_DIF","float","True","","","2","N","O","Valor da Contribuição diferida no período"
"M630","6","VL_CRED_DIF","float","","","","2","N","","Valor do Crédito diferido no período"
"M630","7","COD_CRED","char","","003*","","","C","","Código de Tipo de Crédito diferido no período, conforme a Tabela 4.3.6"
"M700","2","COD_CONT","char","True","002","","","C","O","Código da contribuição  social diferida em períodos anteriores , conforme a Tabela 4.3.5"
"M700","3","VL_CONT_APUR_DIFER","float","True","","","2","N","O","Valor da Contribuição Apurada, diferida em períodos anteriores"
"M700","4","NAT_BC_CRED_DESC","char","","002","","","C","","Natureza do Crédito Diferido, vinculado a receita tributada no mercado interno, a descontar."
"M700","5","VL_CRED_DESC_DIFER","float","","","","2","N","","Valor do Crédito a Descontar vinculado à contribuição diferida"
"M700","6","VL_CONT_DIFER_ANT","float","True","","","2","N","O","Valor da Contribuição a Recolher, diferida em períodos anteriores (Campo 03 – Campo 05)"
"M700","7","PER_APUR","char","True","006*","numeric_code","","N","O","Periodo de apuração da contribuição social e dos créditos diferidos (MMAAAA)"
"M700","8","DT_RECEB","date","","008*","","","D","","Data de recebimento da receita, objeto de diferimento"
"M800","2","CST_COFINS","char","True","002*","","","C","O","Código de Situação Tributária - CST das demais receitas auferidas no período, sem incidência da contribuição, ou sem contribuição apurada a pagar, conforme a Tabela 4.3.4."
"M800","4","VL_TOT_REC","float","True","","","2","N","O","Valor total da receita bruta no período."
"M800","5","COD_CTA","char","","255","","","C","","Código da conta analítica contábil debitada/creditada"
"M800","6","DESC_COMPL","char","","","","","C","","Descrição Complementar da Natureza da Receita"
"M810","2","NAT_REC","char","True","003","","","C","O","<html>Natureza da Receita, conforme relação constante nas Tabelas de Detalhamento da Natureza da Receita por Situação Tributária abaixo:<br/>- Tabela 4.3.10: Produtos Sujeitos à Incidência Monofásica da Contribuição Social - Alíquotas Diferenciadas (CST 04);<br/>- Tabela 4.3.12: Produtos Sujeitos à Substituição Tributária da Contribuição Social (CST 05);<br/>- Tabela 4.3.13: Produtos Sujeitos à Alíquota Zero da Contribuição Social (CST 06);<br/>- Tabela 4.3.14: Operações com Isenção da Contribuição Social (CST 07);<br/>- Tabela 4.3.15: Operações sem Incidência da Contribuição Social (CST 08);<br/>- Tabela 4.3.16: Operações com Suspensão da Contribuição Social (CST 09).</html>"
"M810","3","VL_REC","float","True","","","2","N","O","Valor da receita bruta no período, relativo a natureza da receita (NAT_REC)"
"M810","4","COD_CTA","char","","255","","","C","","Código da conta analítica contábil debitada/creditada"
"M810","5","DESC_COMPL","char","","","","","C","","Descrição Complementar da Natureza da Receita"
"M990","2","QTD_LIN_M","int","True","","","","N","O","Quantidade total de linhas do Bloco M"
"P001","2","IND_MOV","char","True","001","","","C","O","Indicador de movimento:0- Bloco com dados informados;1- Bloco sem dados informados"
"P990","2","QTD_LIN_P","int","True","","","","N","O","Quantidade total de linhas do Bloco P"
"1001","2","IND_MOV","char","True","001","numeric_code","","N","O","Indicador de movimento:0 - Bloco com dados informados;1 - Bloco sem dados informados"
"1010","2","NUM_PROC","char","True","020","","","C","O","Identificação do Numero do Processo Judicial"
"1010","3","ID_SEC_JUD","char","True","","","","C","O","Identificação da Seção Judiciária"
"1010","4","ID_VARA","char","True","002","","","C","O","Identificação da Vara"
"1010","5","IND_NAT_ACAO","char","True","002*","","","C","O","Indicador da Natureza da Ação Judicial, impetrada na Justiça Federal"
"1010","6","DESC_DEC_JUD","char","","100","","","C","","Descrição Resumida dos Efeitos Tributários abrangidos pela Decisão Judicial proferida."
"1010","7","DT_SENT_JUD","date","","008*","","","D","","Data da Sentença/Decisão Judicial"
"1011","2","REG_REF","char","","004*","","","C","","Registro da escrituração que terá o detalhamento das contribuições sociais com exigibilidade suspensa (Blocos A, C, D, F e I, 1800)"
"1011","3","CHAVE_DOC","char","","060","","","C","","Chave do documento eletrônico"
"1011","4","COD_PART","char","","060","","","C","","Código do participante (campo 02 do Registro 0150)"
"1011","5","COD_ITEM","char","","060","","","C","","Código do item (campo 02 do Registro 0200)"
"1011","6","DT_OPER","date","True","008*","","","D","O","Data da Operação (ddmmaaaa)"
"1011","7","VL_OPER","float","True","","","2","N","O","Valor da Operação"
"1011","8","CST_PIS","char","True","002*","numeric_code","","N","O","Código da Situação Tributária referente ao PIS/Pasep, conforme a Tabela indicada no item 4.3.3 (IN RFB nº 1.009, de 2010)"
"1011","9","VL_BC_PIS","float","","","","4","N","","Base de Cálculo do PIS/Pasep"
"1011","10","ALIQ_PIS","float","","008","","4","N","","Alíquota do PIS/Pasep"
"1011","11","VL_PIS","float","","","","2","N","","Valor do PIS/Pasep"
"1011","12","CST_COFINS","char","True","002*","numeric_code","","N","O","Código da Situação Tributária referente a COFINS, conforme a Tabela indicada no item 4.3.4 (IN RFB nº 1.009, de 2010)"
"1011","13","VL_BC_COFINS","float","","","","4","N","","Base de Cálculo da COFINS"
"1011","14","ALIQ_COFINS","float","","008","","4","N","","Alíquota da COFINS"
"1011","15","VL_COFINS","float","","","","2","N","","Valor da COFINS"
"1011","16","CST_PIS_SUSP","char","True","002*","numeric_code","","N","O","Código da Situação Tributária conforme decisão judicial, referente ao PIS/PASEP, conforme a Tabela indicada no item 4.3.3"
"1011","17","VL_BC_PIS_SUSP","float","","","","4","N","","Base de cálculo do PIS/PASEP, conforme decisão judicial"
"1011","18","ALIQ_PIS_SUSP","float","","008","","4","N","","Alíquota do PIS/Pasep, conforme decisão judicial"
"1011","19","VL_PIS_SUSP","float","","","","2","N","","Valor do PIS/Pasep, conforme decisão judicial"
"1011","20","CST_COFINS_SUSP","char","True","002*","numeric_code","","N","O","Código da Situação Tributária conforme decisão judicial referente a COFINS, conforme a Tabela indicada no item 4.3.4 (IN RFB nº 1.009, de 2010)"
"1011","21","VL_BC_COFINS_SUSP","float","","","","4","N","","Base de Cálculo da COFINS, conforme decisão judicial"
"1011","22","ALIQ_COFINS_SUSP","float","","008","","4","N","","Alíquota da COFINS, conforme decisão judicial"
"1011","23","VL_COFINS_SUSP","float","","","","2","N","","Valor da COFINS, conforme decisão judicial"
"1011","24","COD_CTA","char","","255","","","C","","Código da conta analítica contábil debitada/creditada"
"1011","25","COD_CCUS","char","","255","","","C","","Código do centro de custos"
"1011","26","DESC_DOC_OPER","char","","255","","","C","","Descrição do Documento/Operação"
"1020","2","NUM_PROC","char","True","020","","","C","O","Identificação do Processo Administrativo ou da Decisão Administrativa"
"1020","3","IND_NAT_ACAO","char","True","002*","","","C","O","Indicador da Natureza da Ação, decorrente de Processo Administrativo na Secretaria da Receita Federal do Brasil"
"1020","4","DT_DEC_ADM","date","True","008*","","","D","O","Data do Despacho/Decisão Administrativa"
"1050","2","DT_REF","date","True","008*","","","D","O","Data de referência do ajuste (ddmmaaaa)"
"1050","3","IND_AJ_BC","char","True","002*","","","C","O","Código do ajuste da base de cálculo, conforme a Tabela indicada no item 4.3.18"
"1050","4","CNPJ","char","","014*","numeric_code","","N","","CNPJ do estabelecimento a que se refere o ajuste"
"1050","5","VL_AJ_TOT","float","True","","","2","N","O","Valor total do ajuste"
"1050","6","VL_AJ_CST01","float","True","","","2","N","O","Parcela do ajuste a apropriar na base de cálculo referente ao CST 01"
"1050","7","VL_AJ_CST02","float","True","","","2","N","O","Parcela do ajuste a apropriar na base de cálculo referente ao CST 02"
"1050","8","VL_AJ_CST03","float","True","","","2","N","O","Parcela do ajuste a apropriar na base de cálculo referente ao CST 03"
"1050","9","VL_AJ_CST04","float","True","","","2","N","O","Parcela do ajuste a apropriar na base de cálculo referente ao CST 04"
"1050","10","VL_AJ_CST05","float","True","","","2","N","O","Parcela do ajuste a apropriar na base de cálculo referente ao CST 05"
"1050","11","VL_AJ_CST06","float","True","","","2","N","O","Parcela do ajuste a apropriar na base de cálculo referente ao CST 06"
"1050","12","VL_AJ_CST07","float","True","","","2","N","O","Parcela do ajuste a apropriar na base de cálculo referente ao CST 07"
"1050","13","VL_AJ_CST08","float","True","","","2","N","O","Parcela do ajuste a apropriar na base de cálculo referente ao CST 08"
"1050","14","VL_AJ_CST09","float","True","","","2","N","O","Parcela do ajuste a apropriar na base de cálculo referente ao CST 09"
"1050","15","VL_AJ_CST49","float","True","","","2","N","O","Parcela do ajuste a apropriar na base de cálculo referente ao CST 49"
"1050","16","VL_AJ_CST99","float","True","","","2","N","O","Parcela do ajuste a apropriar na base de cálculo referente ao CST 99"
"1050","17","IND_APROP","char","True","002*","","","C","O","Indicador de apropriação do ajuste"
"1050","18","NUM_REC","char","","080","","","C","","Número do recibo da escrituração a que se refere o ajuste"
"1050","19","INFO_COMPL","char","","","","","C","","Informação complementar"
"1100","2","PER_APU_CRED","char","True","006*","numeric_code","","N","O","Período de Apuração do Crédito (MM/AAAA)"
"1100","3","ORIG_CRED","char","True","002*","numeric_code","","N","O","Indicador da origem do crédito."
"1100","4","CNPJ_SUC","char","","014*","numeric_code","","N","","CNPJ da pessoa jurídica cedente do crédito (se ORIG_CRED = 02)."
"1100","5","COD_CRED","char","True","003*","numeric_code","","N","O","Código do Tipo do Crédito, conforme Tabela 4.3.6"
"1100","6","VL_CRED_APU","float","True","","","2","N","O","Valor do Crédito apurado em Demonstrativo Dacon ou em Escrituração Fiscal Digital, em Período(s)  Anterior(es)."
"1100","7","VL_CRED_EXT_APU","float","","","","2","N","","Valor de Crédito Extemporâneo Apurado (Registro 1101), referente a Período Anterior, Informado no Campo 02 - PER_APU_CRED"
"1100","8","VL_TOT_CRED_APU","float","True","","","2","N","O","Valor Total do Crédito Apurado (06 + 07)"
"1100","9","VL_CRED_DESC_PA_ANT","float","True","","","2","N","O","Valor do Crédito utilizado mediante Desconto, em Período(s)  Anterior(es)"
"1100","10","VL_CRED_PER_PA_ANT","float","","","","2","N","","Valor do Crédito utilizado mediante Pedido de Ressarcimento, em Período(s) Anterior(es)."
"1100","11","VL_CRED_DCOMP_PA_ANT","float","","","","2","N","","Valor do Crédito utilizado mediante Declaração de Compensação Intermediária (Crédito de Exportação), em Período(s) Anterior(es)"
"1100","12","SD_CRED_DISP_EFD","float","True","","","2","N","O","Saldo do Crédito Disponível para Utilização neste Período de Escrituração (08-09-10-11)"
"1100","13","VL_CRED_DESC_EFD","float","","","","2","N","","Valor do Crédito descontado neste período de escrituração"
"1100","14","VL_CRED_PER_EFD","float","","","","2","N","","Valor do Crédito objeto de Pedido de Ressarcimento (PER) neste período de escrituração"
"1100","15","VL_CRED_DCOMP_EFD","float","","","","2","N","","Valor do Crédito utilizado mediante Declaração de Compensação Intermediária neste período de escrituração"
"1100","16","VL_CRED_TRANS","float","","","","2","N","","Valor do crédito transferido em evento de cisão, fusão ou incorporação"
"1100","17","VL_CRED_OUT","float","","","","2","N","","Valor do crédito utilizado por outras formas"
"1100","18","SLD_CRED_FIM","float","True","","","2","N","O","Saldo de créditos a utilizar em período de apuração futuro (12-13-14-15-16-17)."
"1300","2","IND_NAT_RET","char","True","002*","numeric_code","","N","O","Indicador de Natureza da Retenção na Fonte"
"1300","3","PR_REC_RET","char","True","006*","numeric_code","","N","O","Período do Recebimento e da Retenção(MM/AAAA)"
"1300","4","VL_RET_APU","float","True","","","2","N","O","Valor Total da Retenção"
"1300","5","VL_RET_DED","float","True","","","2","N","O","Valor da Retenção deduzida da Contribuição Devida"
"1300","6","VL_RET_PER","float","True","","","2","N","O","Valor da Retenção utilizada mediante Pedido de Ressarcimento."
"1300","7","VL_RET_DCOMP","float","True","","","2","N","O","Valor da Retenção utilizada mediante Declaração de Compensação."
"1300","8","SLD_RET","float","True","","","2","N","O","Saldo de Retenção a utilizar em períodos de apuração futuros."
"1500","2","PER_APU_CRED","char","True","006*","numeric_code","","N","O","Período de Apuração do Crédito (MM/AAAA)"
"1500","3","ORIG_CRED","char","True","002*","numeric_code","","N","O","Indicador da origem do crédito."
"1500","4","CNPJ_SUC","char","","014*","numeric_code","","N","","CNPJ da pessoa jurídica cedente do crédito (se ORIG_CRED = 02)."
"1500","5","COD_CRED","char","True","003*","numeric_code","","N","O","Código do Tipo do Crédito, conforme Tabela 4.3.6"
"1500","6","VL_CRED_APU","float","True","","","2","N","O","Valor do Crédito já apurado em Demonstrativo Dacon ou em Escrituração Fiscal Digital."
"1500","7","VL_CRED_EXT_APU","float","","","","2","N","","Valor de Crédito Extemporâneo Apurado (Registro 1501), referente a Período Anterior, Informado no Campo 02 - PER_APU_CRED"
"1500","8","VL_TOT_CRED_APU","float","True","","","2","N","O","Valor Total do Crédito Apurado (06 + 07)"
"1500","9","VL_CRED_DESC_PA_ANT","float","True","","","2","N","O","Valor do Crédito utilizado mediante Desconto, em Período(s)  Anterior(es)"
"1500","10","VL_CRED_PER_PA_ANT","float","","","","2","N","","Valor do Crédito utilizado mediante Pedido de Ressarcimento, em Período(s) Anterior(es)."
"1500","11","VL_CRED_DCOMP_PA_ANT","float","","","","2","N","","Valor do Crédito utilizado mediante Declaração de Compensação Intermediária (Crédito de Exportação), em Período(s) Anterior(es)"
"1500","12","SD_CRED_DISP_EFD","float","True","","","2","N","O","Saldo do Crédito Disponível para Utilização neste  Período de Escrituração (08-09-10-11)"
"1500","13","VL_CRED_DESC_EFD","float","","","","2","N","","Valor do Crédito descontado neste período de escrituração"
"1500","14","VL_CRED_PER_EFD","float","","","","2","N","","Valor do Crédito objeto de Pedido de Ressarcimento (PER) neste período de escrituração"
"1500","15","VL_CRED_DCOMP_EFD","float","","","","2","N","","Valor do Crédito utilizado mediante Declaração de Compensação Intermediária neste período de escrituração"
"1500","16","VL_CRED_TRANS","float","","","","2","N","","Valor do crédito transferido em evento de cisão, fusão ou incorporação"
"1500","17","VL_CRED_OUT","float","","","","2","N","","Valor do crédito utilizado por outras formas"
"1500","18","SLD_CRED_FIM","float","True","","","2","N","O","Saldo de créditos a utilizar em período de apuração futuro (12-13-14-15-16-17)."
"1700","2","IND_NAT_RET","char","True","002*","numeric_code","","N","O","Indicador de Natureza da Retenção na Fonte"
"1700","3","PR_REC_RET","char","True","006*","numeric_code","","N","O","Período do Recebimento e da Retenção(MM/AAAA)"
"1700","4","VL_RET_APU","float","True","","","2","N","O","Valor Total da Retenção"
"1700","5","VL_RET_DED","float","True","","","2","N","O","Valor da Retenção deduzida da Contribuição Devida"
"1700","6","VL_RET_PER","float","True","","","2","N","O","Valor da Retenção utilizada mediante Pedido de Ressarcimento."
"1700","7","VL_RET_DCOMP","float","True","","","2","N","O","Valor da Retenção utilizada mediante Declaração de Compensação."
"1700","8","SLD_RET","float","True","","","2","N","O","Saldo de Retenção a Utilizar em Períodos de Apuração Futuros."
"1800","2","INC_IMOB","char","True","090","","","C","O","Empreendimento objeto de Incorporação Imobiliária, optante pelo RET."
"1800","3","REC_RECEB_RET","float","True","","","2","N","O","Receitas recebidas pela incorporadora na venda das unidades imobiliárias que compõem a incorporação."
"1800","4","REC_FIN_RET","float","","","","2","N","","Receitas Financeiras e Variações Monetárias decorrentes das vendas submetidas ao RET."
"1800","5","BC_RET","float","True","","","2","N","O","Base de Cálculo do Recolhimento Unificado"
"1800","6","ALIQ_RET","float","True","006","","2","N","O","Alíquota do Recolhimento Unificado"
"1800","7","VL_REC_UNI","float","True","","","2","N","O","Valor do Recolhimento Unificado."
"1800","8","DT_REC_UNI","date","","008*","","","D","","Data do recolhimento unificado"
"1800","9","COD_REC","char","","004","","","C","","Código da Receita"
"1809","2","NUM_PROC","char","True","020","","","C","O","Identificação do processo ou ato concessório"
"1809","3","IND_PROC","char","True","001*","","","C","O","Indicador da origem do processo"
"1900","2","CNPJ","char","True","014*","numeric_code","","N","O","CNPJ do estabelecimento da pessoa jurídica, emitente dos documentos geradores de receita"
"1900","3","COD_MOD","char","True","002*","","","C","O","Código do modelo do documento fiscal conforme a Tabela 4.1.1, ou 98 - Nota Fiscal de Prestação de Serviços (ISSQN) ou 99 - Outros Documentos"
"1900","4","SER","char","","004","","","C","","Série do documento fiscal"
"1900","5","SUB_SER","char","","020","numeric_code","","N","","Subsérie do documento fiscal"
"1900","6","COD_SIT","char","True","002*","numeric_code","","N","O","Código da situação do documento fiscal"
"1900","7","VL_TOT_REC","float","True","","","2","N","O","Valor total da receita, conforme os documentos emitidos no período, representativos da venda de bens e serviços"
"1900","8","QUANT_DOC","int","","","","","N","","Quantidade total de documentos emitidos no período"
"1900","9","CST_PIS","char","","002*","numeric_code","","N","","Código da Situação Tributária referente ao PIS/Pasep"
"1900","10","CST_COFINS","char","","002*","numeric_code","","N","","Código da Situação Tributária referente a COFINS"
"1900","11","CFOP","char","","004*","numeric_code","","N","","Código Fiscal de Operação e Prestação"
"1900","12","INFO_COMPL","char","","","","","C","","Informação complementar"
"1900","13","COD_CTA","char","","255","","","C","","Código da conta analítica contábil representativa da receita recebida"
"1990","2","QTD_LIN_1","int","True","","","","N","O","Quantidade total de linhas do Bloco 1"
"9001","2","IND_MOV","char","True","001","numeric_code","","N","O","Indicador de movimento: 0- Bloco com dados informados; 1- Bloco sem dados informados."
"9900","2","REG_BLC","char","True","004","","","C","O","Registro que será totalizado no próximo campo"
"9900","3","QTD_REG_BLC","int","True","","","","N","O","Total de registros do tipo informado no campo anterior"
"9990","2","QTD_LIN_9","int","True","","","","N","O","Quantidade total de linhas do Bloco 9"
"9999","2","QTD_LIN","int","True","","","","N","O","Quantidade total de linhas do arquivo digital."
